left,rating,contacts,time2delivery,productid,service,region,gender,age,weekday
0,8,3,59.5,68,UPS,2,male,71.0,Thursday
0,7,0,63.7,62,Hermes,3,male,59.6,Sunday
0,7,1,82.5,80,Hermes,2,male,53.3,Friday
0,7,1,63.7,72,UPS,3,female,37.6,Thursday
0,8,2,71.0,78,UPS,3,female,41.0,Tuesday
0,6,2,88.4,58,DHL,3,female,72.9,Friday
0,6,1,52.9,68,Hermes,1,female,65.3,Tuesday
0,8,2,58.8,73,Hermes,3,male,71.2,Tuesday
0,7,0,72.1,80,Hermes,1,female,55.3,Wednesday
0,8,0,75.9,69,UPS,3,male,67.8,Monday
0,9,0,57.8,56,UPS,2,male,69.4,Saturday
0,8,0,50.0,82,UPS,3,female,77.2,Tuesday
0,8,1,72.9,86,UPS,3,female,50.2,Wednesday
0,6,1,70.2,61,UPS,1,female,59.0,Saturday
0,7,0,53.4,89,Hermes,2,male,74.6,Monday
0,7,0,70.3,74,Hermes,1,female,41.1,Saturday
0,6,0,55.1,87,UPS,2,female,63.0,Sunday
0,9,1,60.6,90,UPS,3,female,71.1,Monday
0,8,0,72.5,85,UPS,3,female,59.4,Tuesday
0,7,0,64.9,55,UPS,3,female,37.9,Monday
0,7,0,63.2,71,DHL,1,female,44.5,Sunday
0,8,2,39.1,76,UPS,1,male,53.5,Thursday
0,8,1,55.7,86,DHL,1,female,65.4,Tuesday
0,8,0,70.7,47,UPS,1,male,60.1,Saturday
0,8,0,63.1,80,DHL,1,female,59.4,Saturday
0,9,2,73.5,87,Hermes,2,male,48.9,Sunday
0,8,0,86.0,50,Hermes,3,female,60.0,Saturday
0,6,1,51.4,60,Hermes,2,female,51.5,Sunday
0,8,1,71.1,83,DHL,3,male,59.0,Friday
0,8,1,68.2,85,DHL,2,female,47.1,Thursday
0,6,0,75.7,86,UPS,3,female,47.9,Friday
0,8,2,99.0,79,UPS,1,female,78.3,Saturday
0,8,1,47.0,63,Hermes,2,female,41.4,Tuesday
0,7,0,74.1,83,UPS,1,female,71.7,Monday
0,8,0,89.3,73,Hermes,2,female,62.0,Friday
0,8,0,61.9,82,Hermes,1,male,70.9,Thursday
0,8,3,65.4,82,UPS,1,female,53.3,Monday
0,7,2,51.7,90,DHL,1,female,65.0,Sunday
0,9,0,51.6,59,UPS,2,female,43.3,Thursday
0,7,1,57.9,69,Hermes,2,male,48.0,Thursday
0,8,2,75.2,86,UPS,2,female,46.8,Wednesday
0,9,3,60.1,84,UPS,3,male,60.3,Friday
0,7,2,62.8,86,UPS,3,male,71.7,Saturday
0,7,2,47.9,84,Hermes,1,female,55.6,Monday
0,9,0,58.5,80,DHL,2,male,60.1,Wednesday
0,8,1,62.7,82,Hermes,3,female,53.5,Tuesday
0,8,0,49.5,80,Hermes,2,female,57.4,Monday
0,8,0,76.0,64,DHL,3,female,59.1,Saturday
0,7,0,83.9,86,Hermes,2,male,60.3,Thursday
0,8,0,73.4,76,Hermes,2,male,64.5,Saturday
0,8,0,69.0,44,Hermes,1,female,36.3,Monday
0,8,1,60.7,72,UPS,2,male,31.8,Sunday
0,7,2,61.5,84,UPS,1,female,68.4,Thursday
0,9,1,70.1,80,DHL,3,male,56.1,Saturday
0,6,0,55.8,73,Hermes,1,female,72.1,Saturday
0,6,4,62.5,87,UPS,3,male,56.9,Tuesday
0,6,0,72.6,53,DHL,1,female,40.6,Thursday
0,9,4,63.1,71,UPS,1,female,36.0,Thursday
0,8,3,49.8,89,Hermes,3,female,64.5,Thursday
0,6,0,75.4,77,DHL,3,female,64.2,Monday
0,9,4,89.1,87,DHL,2,male,52.5,Friday
0,7,0,78.0,71,Hermes,1,female,51.5,Wednesday
0,9,1,72.8,56,DHL,3,female,55.6,Tuesday
0,8,3,64.6,84,DHL,3,male,60.3,Wednesday
0,7,1,56.4,74,Hermes,3,female,66.9,Friday
0,9,0,60.5,88,Hermes,3,male,45.3,Tuesday
0,7,4,80.1,73,UPS,1,male,38.4,Wednesday
0,6,1,80.2,85,Hermes,2,male,50.4,Sunday
0,8,1,54.9,81,DHL,1,male,67.0,Sunday
0,9,1,57.4,87,DHL,3,male,58.0,Wednesday
0,7,1,74.0,79,DHL,2,female,40.6,Monday
0,8,3,69.8,83,UPS,3,female,61.8,Sunday
0,6,5,58.4,41,DHL,3,male,47.4,Saturday
0,8,1,55.6,64,Hermes,3,female,50.4,Monday
0,8,0,61.6,66,Hermes,3,female,37.9,Friday
0,8,0,72.2,81,UPS,1,female,45.1,Sunday
0,8,0,97.0,77,DHL,3,male,78.1,Thursday
0,7,0,93.4,46,UPS,1,male,56.1,Sunday
0,7,1,39.6,63,Hermes,1,male,54.4,Saturday
0,6,2,66.3,93,DHL,2,female,49.7,Monday
0,8,1,69.4,84,Hermes,3,female,45.0,Monday
0,8,0,85.1,82,DHL,2,female,43.3,Thursday
0,7,0,57.1,64,UPS,2,male,51.6,Thursday
0,8,0,64.5,90,DHL,1,male,64.0,Sunday
0,9,1,78.3,91,UPS,1,female,41.5,Tuesday
0,8,1,71.7,76,DHL,1,female,63.4,Friday
0,8,3,66.0,65,UPS,3,female,70.8,Saturday
0,7,1,83.1,72,UPS,2,female,52.4,Wednesday
0,8,3,89.4,64,DHL,2,male,66.6,Wednesday
0,7,0,61.5,72,Hermes,1,female,75.5,Monday
0,7,1,50.6,92,DHL,1,male,45.6,Friday
0,6,1,66.1,70,DHL,3,female,45.8,Sunday
0,7,0,78.4,92,DHL,3,female,64.4,Monday
0,8,3,79.2,75,Hermes,3,male,54.7,Monday
0,8,3,82.5,76,Hermes,3,male,47.3,Saturday
0,7,1,68.8,84,DHL,3,female,50.0,Thursday
0,7,0,73.0,78,Hermes,2,male,53.8,Monday
0,5,1,67.3,73,DHL,1,female,56.9,Sunday
0,7,2,92.4,55,Hermes,1,male,52.2,Friday
0,7,1,77.2,77,DHL,2,male,51.6,Monday
0,7,2,78.6,66,Hermes,3,female,55.1,Friday
0,8,0,61.0,76,DHL,1,female,57.5,Saturday
0,8,0,59.3,47,Hermes,3,male,60.4,Sunday
0,8,1,58.6,89,Hermes,3,female,36.3,Sunday
0,8,4,63.4,78,DHL,2,female,52.6,Thursday
0,5,0,59.3,73,Hermes,1,male,42.6,Sunday
0,6,1,80.5,88,DHL,2,male,70.5,Wednesday
0,9,2,72.4,65,Hermes,3,female,63.2,Monday
0,9,0,77.1,83,UPS,2,female,80.7,Friday
0,5,0,44.8,79,DHL,2,male,40.8,Sunday
0,7,2,74.6,65,Hermes,3,male,70.8,Tuesday
0,8,3,65.0,76,Hermes,2,male,44.0,Monday
0,7,2,59.6,78,Hermes,1,male,50.6,Saturday
0,8,0,67.8,88,DHL,2,male,26.7,Wednesday
0,8,2,77.1,91,UPS,1,female,55.2,Monday
0,6,2,35.0,78,DHL,2,male,58.4,Wednesday
0,8,0,75.3,64,Hermes,1,male,56.9,Saturday
0,6,0,52.0,77,Hermes,1,male,53.0,Monday
0,8,1,57.3,84,Hermes,3,female,49.4,Thursday
0,8,1,69.5,85,Hermes,2,female,57.9,Wednesday
0,7,0,56.2,72,Hermes,3,female,60.0,Monday
0,9,1,59.9,75,Hermes,2,male,58.1,Tuesday
0,8,0,61.5,92,Hermes,2,male,59.6,Thursday
0,7,0,64.1,42,UPS,2,female,33.4,Sunday
0,7,1,62.2,68,DHL,1,female,44.0,Friday
0,8,1,71.8,70,DHL,1,male,56.6,Wednesday
0,8,1,62.9,84,DHL,1,female,57.9,Thursday
0,7,0,69.3,82,UPS,2,female,51.0,Saturday
0,8,1,43.3,81,DHL,2,male,42.0,Tuesday
0,7,0,47.2,65,DHL,3,male,39.2,Friday
0,7,3,85.2,89,Hermes,3,female,59.2,Tuesday
0,6,0,54.3,50,Hermes,1,male,58.5,Thursday
0,8,2,77.9,78,UPS,2,female,32.4,Sunday
0,7,0,96.4,85,DHL,3,female,41.8,Friday
0,8,1,62.0,71,UPS,2,male,64.6,Friday
0,9,1,37.3,74,DHL,3,male,42.0,Thursday
0,8,1,85.4,82,DHL,2,female,73.3,Saturday
0,8,1,56.7,83,DHL,2,female,43.8,Thursday
0,7,1,72.4,62,DHL,3,male,60.0,Sunday
0,9,0,80.9,87,DHL,3,male,55.1,Saturday
0,8,3,55.2,68,UPS,3,male,40.6,Tuesday
0,8,1,63.7,87,DHL,2,female,71.6,Sunday
0,7,1,76.0,72,Hermes,2,female,48.2,Thursday
0,6,2,55.6,86,DHL,2,male,55.7,Saturday
0,9,2,52.8,65,UPS,2,male,61.5,Monday
0,7,2,59.7,82,UPS,3,female,49.3,Thursday
0,7,1,74.7,62,Hermes,3,female,70.8,Friday
0,8,4,84.4,70,UPS,2,female,55.6,Saturday
0,8,1,55.9,87,UPS,2,male,44.5,Sunday
0,9,2,69.9,83,UPS,3,female,82.2,Thursday
0,9,0,63.6,87,UPS,2,male,67.7,Tuesday
0,8,1,86.1,71,Hermes,3,female,52.5,Friday
0,7,3,76.3,75,DHL,3,male,77.0,Monday
0,7,1,105.6,87,DHL,1,male,54.0,Monday
0,8,0,57.6,85,UPS,2,female,58.0,Thursday
0,7,2,79.3,80,Hermes,3,male,47.8,Tuesday
0,9,2,56.9,92,DHL,2,male,52.8,Sunday
0,8,0,89.7,83,DHL,2,female,54.4,Friday
0,8,1,68.7,72,DHL,1,male,61.2,Sunday
0,7,1,52.4,52,UPS,3,male,38.0,Wednesday
0,8,1,61.5,70,Hermes,2,female,55.7,Friday
0,8,0,77.4,77,Hermes,2,male,56.6,Wednesday
0,9,2,49.2,91,UPS,2,female,66.8,Thursday
0,7,1,82.4,77,DHL,2,female,72.8,Thursday
0,8,2,70.8,72,Hermes,1,male,64.9,Tuesday
0,8,1,50.9,84,UPS,1,male,52.5,Saturday
0,6,1,73.7,77,UPS,2,female,71.0,Tuesday
0,9,1,44.6,78,DHL,1,female,44.6,Friday
0,7,0,62.9,89,DHL,1,female,48.6,Sunday
0,6,1,49.1,81,DHL,3,female,77.0,Friday
0,6,3,59.8,84,Hermes,3,male,52.7,Friday
0,6,2,52.1,78,DHL,2,male,48.6,Saturday
0,7,1,59.3,80,DHL,1,male,43.1,Monday
0,8,0,76.3,81,UPS,2,female,51.5,Saturday
0,7,0,58.8,83,DHL,3,female,56.4,Wednesday
0,9,0,100.2,81,UPS,2,male,65.9,Saturday
0,4,3,64.3,44,Hermes,2,female,41.0,Thursday
0,6,1,54.9,53,DHL,1,female,53.9,Saturday
0,6,1,67.7,87,Hermes,1,male,47.2,Saturday
0,5,0,76.1,93,UPS,3,male,60.6,Thursday
0,7,1,58.3,84,DHL,3,female,59.3,Wednesday
0,9,3,59.5,88,Hermes,1,female,68.7,Tuesday
0,7,0,63.9,61,DHL,3,male,39.4,Sunday
0,5,3,77.2,54,Hermes,3,male,55.2,Wednesday
0,9,3,61.9,54,DHL,3,male,56.6,Tuesday
0,7,1,73.7,70,UPS,2,male,62.5,Saturday
0,9,4,68.2,65,DHL,3,female,45.2,Saturday
0,7,1,65.6,81,Hermes,3,male,39.6,Monday
0,9,0,45.9,85,UPS,1,male,55.9,Sunday
0,8,1,52.4,79,UPS,1,female,55.8,Sunday
0,7,1,69.0,52,DHL,2,female,68.3,Monday
0,9,1,73.9,88,Hermes,2,male,44.8,Thursday
0,6,2,42.5,86,Hermes,2,female,56.1,Saturday
0,8,0,51.4,87,UPS,3,male,62.1,Saturday
0,9,2,68.6,78,Hermes,1,female,50.3,Sunday
0,7,1,53.7,79,UPS,2,male,53.5,Monday
0,7,1,50.0,87,DHL,2,female,38.7,Tuesday
0,8,1,53.9,52,DHL,1,female,58.2,Sunday
0,9,1,74.4,92,UPS,2,female,47.6,Thursday
0,8,0,83.0,79,UPS,1,male,54.9,Sunday
0,8,1,70.3,78,UPS,1,female,63.8,Monday
0,8,1,63.9,79,DHL,2,female,64.2,Monday
0,7,1,53.7,90,Hermes,2,female,52.0,Thursday
0,7,2,78.9,66,Hermes,3,female,58.0,Sunday
0,9,2,78.0,91,Hermes,3,female,63.0,Friday
0,8,3,54.5,62,UPS,1,male,52.7,Friday
0,6,0,67.6,63,Hermes,1,female,69.2,Monday
0,8,1,63.4,84,Hermes,2,female,60.5,Sunday
0,7,0,73.7,91,UPS,3,male,68.5,Wednesday
0,8,0,80.8,87,Hermes,2,female,46.5,Wednesday
0,8,1,51.3,89,Hermes,3,male,57.2,Sunday
0,6,3,41.1,54,DHL,3,female,65.6,Saturday
0,6,2,49.1,83,Hermes,2,male,58.4,Tuesday
0,8,0,46.7,90,UPS,1,male,52.4,Saturday
0,7,4,83.3,85,UPS,3,female,35.8,Tuesday
0,7,2,52.2,75,UPS,3,female,57.6,Saturday
0,9,1,46.8,83,Hermes,1,male,41.0,Saturday
0,8,5,83.9,78,UPS,2,female,31.4,Sunday
0,9,0,81.1,77,DHL,2,female,47.8,Sunday
0,7,0,65.5,72,UPS,2,female,72.1,Friday
0,8,0,71.7,81,DHL,3,female,38.5,Wednesday
0,7,1,69.5,79,Hermes,2,female,55.0,Thursday
0,9,3,78.2,78,Hermes,1,male,62.4,Tuesday
0,8,2,61.2,78,Hermes,3,female,42.5,Wednesday
0,9,1,79.0,88,Hermes,1,male,61.2,Sunday
0,8,1,66.0,86,DHL,3,female,73.4,Monday
0,7,4,43.3,86,UPS,1,male,55.1,Monday
0,6,0,64.1,74,DHL,1,male,53.7,Thursday
0,5,1,71.6,85,DHL,2,female,74.1,Wednesday
0,9,0,95.4,79,DHL,3,female,62.3,Tuesday
0,6,4,66.6,77,DHL,3,female,52.3,Sunday
0,7,0,73.2,76,DHL,3,female,39.6,Friday
0,8,0,56.0,81,Hermes,1,female,59.3,Friday
0,7,1,44.4,66,DHL,2,female,43.1,Thursday
0,8,1,62.9,96,Hermes,3,male,59.8,Thursday
0,8,1,61.9,67,UPS,1,female,75.4,Sunday
0,7,0,65.8,71,DHL,1,female,59.9,Saturday
0,7,1,48.1,79,Hermes,2,female,39.4,Saturday
0,6,2,46.5,75,DHL,2,male,65.2,Sunday
0,8,0,63.3,87,DHL,3,female,56.6,Wednesday
0,8,1,62.4,56,UPS,3,male,57.0,Sunday
0,9,0,90.3,83,UPS,2,female,57.8,Wednesday
0,5,1,78.4,64,Hermes,3,male,29.8,Thursday
0,7,1,53.1,79,UPS,1,female,44.1,Friday
0,7,0,66.7,51,DHL,2,female,46.4,Friday
0,7,0,51.6,61,Hermes,1,male,61.5,Wednesday
0,8,0,75.1,77,Hermes,3,female,66.5,Friday
0,8,0,72.6,74,Hermes,2,female,62.6,Sunday
0,7,2,52.2,69,UPS,2,male,49.3,Thursday
0,8,2,47.8,62,UPS,2,female,57.3,Thursday
0,8,1,39.9,65,Hermes,2,female,69.6,Friday
0,7,0,62.8,76,Hermes,3,female,53.0,Saturday
0,8,4,44.0,72,DHL,1,female,52.5,Monday
0,9,0,68.4,58,DHL,2,female,66.2,Friday
0,8,1,81.6,56,UPS,2,female,50.9,Thursday
0,6,0,65.2,87,UPS,1,female,50.8,Friday
0,8,1,67.4,51,UPS,3,female,32.7,Tuesday
0,9,0,46.0,48,DHL,3,female,57.5,Sunday
0,8,1,63.0,62,UPS,2,male,45.5,Thursday
0,7,2,61.0,82,DHL,2,female,62.8,Sunday
0,7,1,82.0,82,UPS,1,female,56.2,Monday
0,7,1,78.0,82,Hermes,2,female,38.5,Monday
0,8,0,77.8,87,DHL,1,female,62.9,Tuesday
0,6,0,70.4,76,DHL,2,male,54.3,Sunday
0,8,0,63.0,84,UPS,1,male,51.3,Tuesday
0,8,2,85.9,89,DHL,3,female,52.8,Wednesday
0,8,1,78.9,73,DHL,3,male,60.2,Thursday
0,9,2,82.2,76,Hermes,1,male,46.0,Friday
0,5,1,101.8,86,DHL,2,male,49.1,Wednesday
0,7,0,72.0,78,UPS,2,female,71.4,Tuesday
0,6,3,80.9,70,Hermes,2,male,66.4,Monday
0,7,1,49.1,71,DHL,1,female,60.4,Monday
0,8,1,66.3,86,DHL,1,female,54.0,Monday
0,7,1,53.6,86,Hermes,2,male,66.0,Thursday
0,8,1,79.5,68,UPS,1,male,53.7,Tuesday
0,8,2,80.9,55,UPS,1,female,52.6,Wednesday
0,8,1,96.0,66,UPS,1,male,41.3,Saturday
0,6,0,47.0,69,Hermes,3,female,71.4,Wednesday
0,8,3,49.1,68,UPS,3,male,64.7,Friday
0,7,1,73.2,71,DHL,3,female,48.6,Thursday
0,8,2,62.1,81,UPS,1,female,56.0,Wednesday
0,8,1,79.7,64,Hermes,1,female,57.1,Saturday
0,7,2,84.8,80,Hermes,2,female,66.3,Saturday
0,8,2,66.3,72,DHL,2,male,66.4,Tuesday
0,7,1,58.9,79,UPS,3,male,60.6,Tuesday
0,7,1,56.5,81,UPS,3,female,52.0,Wednesday
0,6,0,54.6,71,UPS,1,female,72.1,Wednesday
0,7,3,70.1,70,Hermes,2,male,51.1,Sunday
0,8,1,52.3,58,UPS,2,female,53.1,Saturday
0,8,1,65.3,35,UPS,3,male,68.2,Saturday
0,8,0,59.6,86,Hermes,2,female,72.2,Thursday
0,8,0,68.9,62,UPS,2,male,66.5,Sunday
0,7,1,72.3,69,DHL,1,female,55.2,Thursday
0,8,2,64.0,77,Hermes,2,male,57.0,Friday
0,7,1,52.4,81,Hermes,3,male,45.5,Saturday
0,8,0,71.7,85,DHL,3,female,65.2,Wednesday
0,8,3,59.4,79,Hermes,3,female,59.2,Sunday
0,6,1,51.2,88,DHL,2,male,54.1,Sunday
0,8,2,52.7,87,Hermes,1,male,51.2,Saturday
0,8,1,61.7,76,Hermes,3,female,49.4,Friday
0,9,2,52.1,81,Hermes,2,female,34.8,Wednesday
0,8,0,58.3,83,UPS,3,female,56.3,Saturday
0,7,1,51.6,84,DHL,1,female,77.0,Sunday
0,5,1,47.2,52,Hermes,1,male,44.9,Thursday
0,8,1,70.2,60,UPS,1,male,65.4,Tuesday
0,7,2,58.8,92,DHL,1,male,55.4,Monday
0,7,0,89.6,85,UPS,1,female,51.7,Friday
0,7,0,75.5,84,DHL,3,male,74.6,Saturday
0,7,2,90.7,77,Hermes,3,male,53.0,Wednesday
0,5,0,64.3,88,Hermes,2,male,50.0,Sunday
0,8,0,55.3,82,UPS,2,male,73.5,Tuesday
0,8,1,80.0,76,Hermes,2,male,69.4,Friday
0,8,0,67.4,84,UPS,3,female,75.6,Friday
0,8,1,86.5,75,Hermes,1,male,51.0,Wednesday
0,9,2,82.4,81,DHL,1,male,42.8,Saturday
0,6,1,52.9,83,DHL,2,male,52.5,Monday
0,8,3,88.7,79,UPS,3,male,59.4,Tuesday
0,8,1,54.2,86,UPS,3,male,59.6,Thursday
0,7,1,79.1,61,UPS,3,male,57.9,Monday
0,8,0,78.6,54,UPS,3,male,45.0,Thursday
0,8,1,61.4,75,Hermes,2,male,48.2,Saturday
0,8,2,50.2,85,DHL,2,male,62.2,Thursday
0,8,0,75.9,84,DHL,2,female,47.1,Saturday
0,8,2,39.2,48,Hermes,1,female,44.2,Thursday
0,6,0,53.6,80,DHL,3,male,56.4,Tuesday
0,6,1,77.8,93,UPS,2,female,58.2,Monday
0,8,4,51.9,74,UPS,2,female,60.2,Saturday
0,8,0,51.3,60,DHL,2,female,61.7,Tuesday
0,7,1,70.3,84,UPS,1,female,47.0,Monday
0,8,3,59.8,87,DHL,2,female,65.8,Tuesday
0,7,2,69.7,85,Hermes,2,female,54.9,Saturday
0,8,1,61.4,60,DHL,1,female,57.3,Thursday
0,6,0,64.9,77,Hermes,1,female,69.4,Thursday
0,8,2,66.9,44,Hermes,3,female,77.2,Sunday
0,8,2,58.7,76,UPS,2,male,57.5,Monday
0,5,3,58.3,45,UPS,2,female,51.5,Saturday
0,9,2,66.9,57,Hermes,2,female,51.5,Tuesday
0,7,0,57.7,83,Hermes,3,male,76.7,Tuesday
0,7,1,46.4,83,DHL,3,female,59.5,Saturday
0,8,0,54.5,66,DHL,1,female,45.1,Monday
0,8,1,62.2,33,Hermes,2,female,63.6,Saturday
0,8,1,90.1,70,Hermes,1,male,68.4,Sunday
0,9,1,72.4,84,UPS,2,female,56.5,Tuesday
0,7,0,89.1,72,Hermes,1,female,47.0,Wednesday
0,9,1,62.2,91,Hermes,3,female,64.1,Friday
0,4,0,72.5,69,UPS,2,female,57.1,Monday
0,6,2,76.5,76,UPS,1,male,48.3,Tuesday
0,8,0,55.6,72,DHL,2,male,52.7,Sunday
0,6,1,46.8,58,DHL,1,female,40.2,Tuesday
0,8,2,42.2,87,UPS,3,male,51.6,Saturday
0,9,1,65.5,79,Hermes,2,female,53.5,Friday
0,7,1,66.9,83,Hermes,3,female,29.0,Saturday
0,7,0,62.7,50,Hermes,2,female,48.9,Sunday
0,9,3,73.9,77,Hermes,3,male,41.7,Saturday
0,8,1,76.6,69,DHL,3,female,69.2,Monday
0,8,3,51.2,72,UPS,3,female,29.5,Friday
0,8,0,81.6,73,DHL,1,male,50.8,Tuesday
0,9,0,66.8,72,UPS,3,male,67.0,Sunday
0,7,1,88.2,88,DHL,3,male,45.1,Sunday
0,9,1,71.3,75,Hermes,1,male,37.1,Wednesday
0,8,0,61.2,88,Hermes,1,male,65.1,Sunday
0,7,0,64.4,81,UPS,2,female,75.2,Saturday
0,7,2,70.3,69,DHL,2,female,61.6,Saturday
0,9,0,78.4,50,UPS,2,male,45.5,Friday
0,8,4,47.6,63,UPS,1,male,55.8,Thursday
0,6,2,42.9,64,UPS,3,female,52.4,Friday
0,7,3,89.4,92,Hermes,2,female,60.8,Wednesday
0,8,0,72.5,79,Hermes,2,female,53.2,Friday
0,5,2,59.8,67,Hermes,3,male,75.0,Wednesday
0,7,0,68.7,66,Hermes,1,female,58.1,Wednesday
0,7,1,74.3,90,UPS,2,female,62.1,Tuesday
0,8,1,71.7,88,UPS,2,female,28.1,Tuesday
0,7,0,61.9,69,UPS,2,male,51.0,Thursday
0,6,1,60.5,64,Hermes,1,male,50.8,Saturday
0,7,1,77.0,88,UPS,3,male,56.4,Thursday
0,7,0,59.4,84,DHL,3,male,35.8,Saturday
0,9,3,68.4,65,UPS,1,female,52.1,Tuesday
0,8,0,69.4,49,Hermes,3,male,52.4,Saturday
0,7,0,70.6,78,DHL,2,female,68.9,Monday
0,5,3,68.0,76,UPS,3,female,50.4,Monday
0,7,1,61.9,67,Hermes,2,male,62.4,Saturday
0,8,1,91.9,90,Hermes,2,male,65.2,Saturday
0,7,1,49.6,81,DHL,1,male,72.6,Sunday
0,9,2,71.4,88,DHL,1,male,45.2,Thursday
0,8,2,72.7,93,UPS,1,male,65.9,Saturday
0,8,1,73.4,71,Hermes,2,male,73.6,Saturday
0,8,2,76.7,66,DHL,1,male,53.2,Saturday
0,6,1,67.9,84,UPS,1,male,27.5,Thursday
0,9,0,67.2,85,DHL,1,male,43.5,Saturday
0,7,0,90.2,74,Hermes,3,female,60.2,Tuesday
0,6,1,56.2,90,Hermes,2,female,53.4,Tuesday
0,8,0,53.8,94,Hermes,3,female,59.0,Monday
0,8,1,82.3,85,UPS,2,male,49.0,Saturday
0,8,4,70.9,72,UPS,3,female,22.0,Thursday
0,7,2,47.8,91,DHL,1,male,59.2,Tuesday
0,7,0,83.0,65,UPS,1,female,59.3,Sunday
0,7,2,76.2,56,UPS,1,female,58.6,Saturday
0,7,1,55.8,81,DHL,1,male,60.4,Thursday
0,9,2,71.5,66,DHL,1,male,53.7,Saturday
0,8,0,62.1,68,Hermes,3,male,34.4,Saturday
0,7,0,68.0,66,Hermes,1,female,54.8,Tuesday
0,7,1,80.1,79,Hermes,3,male,36.9,Saturday
0,9,1,91.2,88,Hermes,1,male,73.5,Thursday
0,7,2,71.4,94,DHL,2,female,44.5,Tuesday
0,9,2,59.9,84,Hermes,1,female,45.6,Sunday
0,9,0,65.3,65,UPS,3,male,62.7,Thursday
0,7,1,66.6,64,DHL,1,female,77.5,Wednesday
0,9,0,82.8,85,Hermes,1,male,67.2,Wednesday
0,8,0,46.1,76,UPS,2,male,72.9,Thursday
0,8,1,77.3,52,DHL,3,female,46.9,Tuesday
0,8,0,68.9,79,DHL,2,male,65.3,Wednesday
0,8,1,78.7,47,DHL,1,female,38.4,Wednesday
0,7,2,82.5,81,DHL,1,female,64.5,Wednesday
0,6,1,76.1,53,Hermes,1,male,60.9,Saturday
0,8,0,59.3,87,UPS,3,female,59.9,Friday
0,7,1,76.3,79,UPS,3,male,70.9,Wednesday
0,6,0,55.6,79,UPS,3,male,58.3,Monday
0,8,0,48.9,92,DHL,2,male,40.3,Sunday
0,9,2,73.3,90,Hermes,2,male,62.1,Tuesday
0,9,0,65.4,92,UPS,1,male,78.1,Sunday
0,7,2,64.2,85,Hermes,3,male,52.2,Friday
0,7,0,59.4,81,UPS,3,male,58.1,Saturday
0,7,1,71.5,83,Hermes,3,female,54.1,Thursday
0,7,0,51.6,78,DHL,3,female,42.5,Friday
0,7,4,48.9,87,Hermes,3,female,54.9,Sunday
0,9,4,68.7,61,DHL,2,female,39.3,Sunday
0,7,1,58.2,72,UPS,1,male,60.9,Saturday
0,8,0,68.2,83,UPS,1,male,62.0,Wednesday
0,8,2,75.3,74,Hermes,2,female,71.9,Sunday
0,8,0,59.0,64,Hermes,1,male,55.0,Tuesday
0,7,2,75.4,80,Hermes,3,male,42.9,Monday
0,8,2,57.7,76,Hermes,3,female,50.9,Thursday
0,7,0,64.1,90,DHL,1,female,64.4,Friday
0,8,2,81.8,79,UPS,1,female,66.7,Sunday
0,6,2,27.1,50,Hermes,3,male,61.8,Thursday
0,7,0,64.7,84,Hermes,1,male,40.5,Friday
0,9,2,86.2,89,Hermes,2,male,66.3,Thursday
0,7,0,72.9,83,UPS,3,female,73.8,Monday
0,8,0,67.9,87,DHL,2,male,32.3,Sunday
0,8,2,64.9,73,DHL,2,male,76.7,Sunday
0,7,0,47.7,57,UPS,3,male,67.7,Sunday
0,8,1,39.6,79,DHL,3,female,59.1,Wednesday
0,8,0,74.8,81,Hermes,2,male,44.5,Wednesday
0,9,0,103.8,84,DHL,1,male,56.7,Friday
0,6,0,55.2,90,DHL,2,female,49.6,Thursday
0,8,0,46.9,52,Hermes,3,female,61.8,Saturday
0,9,2,62.0,60,Hermes,2,male,59.8,Sunday
0,7,2,78.3,77,Hermes,3,female,46.6,Tuesday
0,7,4,60.9,67,Hermes,3,male,40.1,Thursday
0,9,0,85.0,88,UPS,3,female,62.7,Wednesday
0,6,0,69.7,88,Hermes,3,male,53.6,Wednesday
0,9,0,73.2,63,DHL,3,female,61.4,Saturday
0,8,1,78.4,50,DHL,2,female,58.2,Wednesday
0,7,0,95.4,74,Hermes,1,male,39.8,Thursday
0,8,0,40.0,49,Hermes,3,male,43.2,Saturday
0,8,1,73.6,87,UPS,3,female,54.8,Monday
0,8,1,39.8,80,DHL,1,male,38.7,Monday
0,8,2,81.7,68,UPS,1,male,60.0,Friday
0,7,0,73.9,79,DHL,2,female,54.5,Monday
0,8,0,53.4,64,UPS,1,female,65.7,Friday
0,8,2,56.1,86,UPS,3,female,51.3,Sunday
0,9,2,69.7,77,Hermes,3,male,43.8,Wednesday
0,7,1,68.5,65,UPS,3,male,61.4,Sunday
0,8,0,86.1,52,UPS,1,male,63.0,Sunday
0,9,1,77.2,88,DHL,2,female,48.8,Saturday
0,7,1,59.1,81,UPS,1,female,30.4,Tuesday
0,8,2,75.4,88,UPS,3,male,36.4,Friday
0,8,1,82.7,61,DHL,2,female,66.0,Monday
0,7,1,64.3,87,DHL,2,male,53.3,Thursday
0,7,1,60.1,83,DHL,3,female,59.1,Thursday
0,8,1,72.7,39,UPS,1,male,77.4,Sunday
0,8,0,75.1,81,DHL,2,male,75.9,Friday
0,7,0,71.2,79,Hermes,3,male,85.4,Friday
0,7,1,86.6,73,UPS,2,male,59.7,Friday
0,4,0,85.4,79,Hermes,1,female,61.3,Monday
0,8,1,63.7,60,Hermes,2,male,52.9,Thursday
